hour	pa	na	uid
85	.1282051	0	22
132	.25	0	22
117	.0416667	0	22
134	0	0	22
146	0	0	22
156	.0833333	0	22
103	.15	0	22
71	0	0	22
65	0	0	22
39	0	0	22
47	.0769231	0	22
19	.0576923	.0384615	22
5	.1666667	0	22
17	.1333333	0	22
102	0	.0434783	22
151	.1333333	0	22
7	0	0	22
88	0	0	22
11	.1282051	0	22
104	0	0	22
80	.0606061	0	22
33	.0454545	.0227273	22
81	.025641	0	22
142	.0526316	.0526316	22
95	.0434783	0	22
162	.125	0	22
21	0	.0833333	22
79	.0967742	0	22
70	.0681818	0	22
37	.0526316	.0526316	22
163	.0434783	0	22
139	.0227273	.0227273	22
77	0	.0810811	22
159	.0588235	0	22
43	0	0	22
54	.025641	.025641	22
64	.0425532	0	22
157	0	0	22
127	.0181818	0	22
56	.08	0	22
150	0	.030303	22
44	0	0	22
164	.1090909	0	22
35	.0526316	0	22
119	.04	.04	22
148	.0666667	0	22
141	.125	.125	22
38	.1071429	0	22
20	0	.037037	22
158	0	.0689655	23
105	.0833333	.0416667	23
93	0	.0833333	23
142	.0833333	0	23
104	.0508475	.0508475	23
19	.3333333	0	23
106	.0714286	0	23
153	.0555556	.0555556	23
58	0	0	23
63	0	.1212121	23
38	.0338983	0	23
144	.0526316	0	23
84	.0149254	.0447761	23
13	.03125	0	23
107	.0909091	.030303	23
71	0	0	23
79	0	0	23
40	0	0	23
62	.0181818	.0363636	23
159	.1538462	0	23
17	.0434783	0	23
16	0	0	23
129	.0625	0	23
57	.1111111	0	23
130	0	0	23
61	.0322581	0	23
36	.0454545	.0454545	23
111	.131579	0	23
14	0	0	23
66	0	0	23
91	.25	0	23
141	0	.0454545	23
115	0	.0714286	23
87	0	.0666667	23
94	.1272727	.0181818	23
34	0	0	23
131	.1428571	0	23
140	0	.0526316	23
152	.0833333	0	23
80	.0384615	.0384615	23
162	0	.125	23
109	.0294118	.0588235	23
163	.0789474	0	23
117	0	.08	23
35	0	0	23
126	.047619	0	23
18	0	.027027	23
160	0	.0869565	23
81	.0555556	0	23
15	0	0	23
12	0	.125	23
164	.0454545	0	23
133	.037037	.037037	23
41	.1111111	0	23
83	.0535714	.0535714	23
43	.0322581	.0645161	23
88	0	.0833333	23
90	.0333333	.0333333	23
151	.2	0	23
112	.0869565	.0434783	23
110	0	.05	23
56	.0555556	0	23
95	0	0	23
155	.0714286	.1071429	23
11	.3333333	0	24
140	.0178571	.0535714	24
43	.0149254	0	24
62	.0943396	.0188679	24
12	.2857143	0	24
40	.0555556	0	24
66	.1428571	0	24
167	.0666667	0	24
25	.0571429	.0285714	24
22	.03125	.03125	24
92	.0392157	.0196078	24
114	.0151515	.0151515	24
81	.1111111	0	24
58	0	0	24
159	.0677966	.0169492	24
61	.03125	0	24
37	.0465116	0	24
15	.1333333	0	24
65	.0357143	0	24
133	.0425532	.0212766	24
56	.1	0	24
71	.1	0	24
57	.1052632	.0526316	24
111	.1216216	0	24
16	.0909091	0	24
138	0	0	24
129	.027027	0	24
89	0	0	24
155	.0909091	0	24
60	.0454545	0	24
63	.0555556	0	24
147	.0384615	0	24
161	.0888889	.0222222	24
136	.0243902	.0365854	24
132	.0694444	0	24
68	.0384615	0	24
21	.0666667	0	24
106	.5	0	24
157	.0135135	.0405405	24
41	.0909091	0	24
121	.0851064	0	24
164	.0978261	0	24
141	0	0	24
67	0	0	24
113	.0549451	0	24
137	.0526316	0	24
69	.030303	0	24
120	.1086956	.0217391	24
142	.0714286	0	24
59	0	.05	24
64	.0555556	0	24
82	.0285714	0	24
125	.3333333	0	24
31	0	0	24
144	.0909091	0	24
115	.0983607	.0491803	24
70	.0392157	.0392157	24
80	0	0	24
86	.0925926	0	24
38	.1428571	0	24
83	0	0	24
160	.1052632	.0263158	24
97	.0967742	0	24
99	0	0	24
44	.0909091	.030303	24
84	.1186441	0	24
36	.1666667	0	24
85	.0652174	.0144928	24
139	.0454545	.0227273	24
109	.0666667	.0266667	24
116	.0851064	0	24
93	0	.0625	24
13	.0625	0	24
98	.3	0	24
158	.1296296	.0185185	24
143	.0571429	0	24
42	.0526316	0	24
47	.0843373	.0361446	24
112	.0416667	.0208333	24
107	.1081081	.0135135	24
87	.1666667	0	24
0	.2222222	0	24
156	.16	0	24
33	.0322581	.0322581	24
19	0	0	24
35	.04	0	24
90	.0243902	0	24
23	.0625	0	24
117	.0606061	.0909091	24
110	.0689655	.0172414	24
88	0	0	24
94	0	0	24
162	.125	0	24
0	.3333333	0	25
36	0	0	25
66	0	0	25
20	.125	0	25
18	0	0	25
80	0	0	25
159	0	0	25
103	0	0	25
121	0	0	25
26	0	0	25
98	0	0	25
167	.1666667	0	25
81	.3333333	0	25
73	0	.03125	25
45	0	0	25
70	0	0	25
114	0	0	25
84	0	0	25
105	.1666667	0	25
39	.0909091	0	26
167	0	0	26
9	.1176471	.0588235	26
87	.0952381	.047619	26
143	0	0	26
43	.0927835	.0206186	26
22	.0961538	0	26
95	0	0	26
16	0	.0526316	26
166	.0697674	.0465116	26
11	.0361446	0	26
161	.1052632	0	26
110	.137931	.0689655	26
63	.0531915	.0212766	26
150	0	0	26
25	0	0	26
13	.0666667	.0333333	26
38	.030303	.0606061	26
114	0	.1666667	26
56	.0697674	.0232558	26
160	.1	.06	26
68	.0591398	.016129	26
70	.1282051	.025641	26
139	0	0	26
138	.0337079	.011236	26
90	.0714286	.0714286	26
10	.1090909	.0545455	26
163	.1071429	0	26
154	.0769231	.0307692	26
103	.0526316	0	26
91	.0384615	0	26
117	0	0	26
88	.0574713	.045977	26
32	0	0	26
115	.06	.08	26
44	.0357143	.0357143	26
62	.0512821	.025641	26
92	.1	.0357143	26
12	.0535714	.0357143	26
112	.14	0	26
155	.025641	0	26
144	.1	.1	26
141	.0243902	.0487805	26
14	.0619835	.0165289	26
41	.1	0	26
93	.0232558	0	26
119	.0454545	0	26
136	.0697674	0	26
40	.0731707	.0243902	26
142	0	.0344828	26
24	0	0	26
120	0	0	26
66	.0394089	.044335	26
46	.0434783	0	26
113	.0526316	.0526316	26
21	.08	.04	26
118	.1041667	.0208333	26
36	.0810811	.027027	26
18	.0833333	0	26
35	.04	.08	26
7	0	0	26
157	.1176471	0	26
69	.1296296	.0185185	26
20	.0487805	.0243902	26
31	0	.0666667	26
135	.0588235	0	26
165	.1666667	.0277778	26
140	.0784314	0	26
116	.125	.0416667	26
47	.1666667	0	26
86	.0379747	.0253165	26
80	0	.0714286	26
71	.1304348	.0434783	26
37	.0454545	0	26
67	.0126582	.0253165	26
158	0	0	26
81	.125	0	26
83	0	.1	26
42	.0615385	.0307692	26
108	0	0	26
65	.0721649	.0206186	26
89	.048	.016	26
164	.0666667	.0666667	26
23	.1	0	26
162	0	.0666667	26
137	.0833333	.0833333	26
19	.2	0	26
8	.5	0	26
45	.0860215	.0430108	26
68	.08	0	27
94	.0833333	0	27
45	.0181818	.0363636	27
100	0	0	27
92	.04	.02	27
137	0	0	27
1	.2142857	.0714286	27
147	.0806452	.016129	27
70	.0588235	0	27
139	.0681818	.0227273	27
148	.1333333	0	27
6	.1304348	.0869565	27
164	.0952381	.0952381	27
89	.0487805	.0243902	27
52	.1147541	.0327869	27
149	.0666667	0	27
118	0	.030303	27
50	.0588235	.1176471	27
90	.0322581	.016129	27
96	.0384615	.0384615	27
91	.0277778	.0277778	27
78	.0666667	0	27
117	0	.0540541	27
69	.0454545	.0909091	27
102	.0810811	.027027	27
0	.04	0	27
167	.0588235	0	27
112	.0181818	0	27
144	.1333333	.0666667	27
122	.056338	.056338	27
77	.0458716	.0366972	27
38	0	.0588235	27
37	.0185185	.0555556	27
116	.0408163	0	27
65	.0588235	.0588235	27
15	.0277778	.0277778	27
138	.0481928	.0481928	27
103	.0857143	0	27
51	0	.1153846	27
150	.1363636	.0454545	27
19	.0714286	.0238095	27
123	.0344828	.0344828	27
141	.1111111	0	27
101	.0166667	.0333333	27
41	0	.0952381	27
22	.1	0	27
5	.1081081	.027027	27
165	0	.0652174	27
47	.0555556	0	27
125	0	0	27
43	.1086956	0	27
74	.1111111	.0444444	27
49	.0243902	0	27
142	.0384615	.0769231	27
46	.0243902	.0243902	27
76	.0416667	.03125	27
66	.0222222	0	27
7	0	0	27
114	.045977	.0229885	27
160	.25	0	27
72	.015625	0	27
27	.0175439	.0175439	27
121	0	.0625	27
12	0	.0833333	27
136	.16	.04	27
146	.1111111	0	27
119	.0689655	.0689655	27
55	.0434783	0	27
25	.1363636	0	27
163	.25	0	27
95	.0714286	0	27
130	.1428571	0	27
75	.0549451	0	27
115	.0625	0	27
71	.0754717	.0377358	27
18	.0769231	0	27
42	.027027	0	27
145	.0138889	.0694444	27
53	0	0	27
29	.0714286	0	27
64	0	.05	27
16	.0757576	0	27
61	.1428571	.047619	27
28	.0357143	.0238095	27
17	.25	0	27
24	.0394737	0	27
23	.0666667	.0333333	27
143	.1707317	.0243902	27
48	0	0	27
161	.0714286	.0238095	27
30	.0232558	.0232558	27
111	.016129	.016129	27
31	.1111111	0	27
60	0	0	27
26	.0821918	.0684932	27
124	.0588235	0	27
120	.0625	0	27
73	.0588235	0	27
98	.06	.02	27
99	0	.0434783	27
14	.0263158	0	28
129	.0333333	0	28
39	.04	0	28
134	0	.0625	28
140	.1538462	0	28
135	0	0	28
112	0	0	28
57	.0434783	0	28
56	.0227273	.0454545	28
159	0	.047619	28
99	0	0	28
47	.1	0	29
79	.0789474	0	29
141	.0434783	0	29
61	0	0	29
129	0	.0769231	29
10	.0746269	.0149254	29
69	.0909091	0	29
104	.0833333	0	29
11	.1428571	0	29
56	.1020408	0	29
33	.0597015	0	29
64	.0512821	0	29
58	.16	.04	29
134	.0454545	0	29
32	.1538462	0	29
156	.05	0	29
91	.0740741	0	29
124	.0909091	0	29
1	.1666667	0	29
67	.1111111	0	29
60	.0909091	0	29
82	.08	0	29
135	.05	0	29
83	.4285714	0	29
120	.0178571	.0178571	29
105	.1052632	0	29
114	.0909091	0	29
80	.0714286	0	29
142	0	0	29
57	.05	0	29
34	.0877193	.0175439	29
20	.0227273	0	29
155	.030303	.030303	29
43	.0833333	0	29
159	.125	0	29
119	.1052632	0	29
131	.1020408	.0204082	29
157	0	0	29
111	0	.0357143	29
132	.1	0	29
106	.0384615	0	29
107	0	.0666667	29
53	.0434783	0	30
111	.0625	0	30
55	.0857143	0	30
13	.1875	0	30
21	.1111111	0	30
38	0	.047619	30
110	.0238095	0	30
109	.1025641	0	30
94	.1111111	0	30
34	.0416667	0	30
129	0	0	30
113	.0625	0	30
157	0	0	30
62	.125	0	30
57	.047619	0	30
117	.1388889	0	30
56	.1142857	0	30
69	.0555556	0	30
150	.0434783	0	30
79	.0789474	0	30
60	0	0	30
90	.1538462	0	30
151	.046875	0	30
127	.0526316	0	30
58	.25	0	30
144	0	.047619	30
155	0	.0833333	30
104	.0625	0	30
54	.0833333	0	30
83	.0454545	0	30
35	.0454545	0	30
165	.0294118	0	30
128	.0869565	0	30
68	.0967742	.0322581	30
33	.0555556	0	30
34	.1025641	0	31
61	.0508475	.0169492	31
144	.1764706	0	31
84	.0909091	.0454545	31
39	.05	.0125	31
43	.0322581	0	31
66	.03	.02	31
36	.0566038	.0188679	31
83	.0264901	.0198676	31
165	.0512821	0	31
10	0	.5	31
12	.0714286	0	31
163	.057971	.0289855	31
90	.03125	.078125	31
128	.037037	.037037	31
69	.0714286	.0238095	31
16	.0957447	.0319149	31
115	.0779221	.038961	31
58	0	0	31
37	0	.0217391	31
160	.0714286	.0357143	31
135	.006993	.0699301	31
109	0	.0555556	31
95	.0232558	.0930233	31
111	.0204082	.0306122	31
63	.0147059	0	31
13	.0344828	.0344828	31
106	.05	.05	31
46	.08	.02	31
23	.0333333	.0166667	31
136	.0638298	.0425532	31
42	.0416667	.0416667	31
74	.1052632	0	31
119	.0222222	0	31
64	.04	0	31
121	.0526316	0	31
56	.0285714	.0285714	31
85	.0606061	0	31
164	.0441176	.0294118	31
68	.0416667	.05	31
22	0	.0454545	31
112	.0526316	0	31
89	0	.0392157	31
117	.0119048	.0238095	31
157	.0617284	.037037	31
38	.0266667	.0266667	31
14	.025	0	31
107	.0186916	.0186916	31
131	.0428571	.0142857	31
21	.0204082	.0306122	31
87	.05	.025	31
132	0	.0307692	31
145	0	0	31
86	.0740741	.037037	31
108	.0379747	.0379747	31
116	0	.0181818	31
156	.046875	.015625	31
94	.0833333	.0416667	31
105	0	.0909091	31
24	.15	.1	31
98	0	0	31
2	0	0	31
40	.030303	.020202	31
166	.0727273	.0363636	31
0	0	.0294118	31
17	.037037	0	31
62	.03125	.0625	31
133	.075	.025	31
155	0	0	31
19	.0520833	.0104167	31
18	.0298507	.0746269	31
65	0	0	31
67	.0217391	.0652174	31
92	0	.0555556	31
47	.0615385	.0307692	31
114	.0722892	.0361446	31
110	0	.03125	31
158	.02	0	31
35	0	.037037	31
88	.0769231	0	31
161	.0307692	.0307692	31
20	.0588235	.0441176	31
59	.0724638	0	31
134	.0909091	.0909091	31
55	.1052632	0	31
137	0	0	31
162	.0555556	0	31
96	.06	.02	31
15	.0405405	.027027	31
138	0	.0222222	31
113	.0645161	.016129	31
143	.0869565	.0434783	31
70	.0392157	.0196078	31
48	0	.0307692	31
118	0	0	31
129	.0454545	.0454545	31
79	.0833333	0	31
93	.0666667	.0222222	31
72	.0571429	.0285714	31
11	.1304348	0	31
127	.5	0	32
88	.0625	.0625	32
35	.1764706	0	32
79	0	.0555556	32
37	.1333333	.0666667	32
36	.2857143	0	32
69	0	0	32
38	.0957447	.0106383	33
57	0	.0540541	33
96	0	.0909091	33
18	.0714286	0	33
34	.0909091	0	33
82	.0588235	0	33
115	.0434783	0	33
120	.025	.025	33
89	.0821918	.0273973	33
83	.027027	.0540541	33
72	0	0	33
36	0	.0967742	33
162	.0277778	.0277778	33
106	.02	.04	33
67	0	0	33
159	0	0	33
142	.0208333	.0208333	33
164	0	.0526316	33
114	.0422535	.0422535	33
81	0	.037037	33
14	0	.0294118	33
91	.0416667	0	33
109	0	.0172414	33
137	.028169	.028169	33
13	.030303	.020202	33
65	.0449438	.0449438	33
66	.0235849	.0141509	33
166	.0821918	.0136986	33
19	.0740741	.037037	33
95	0	.037037	33
62	0	.0416667	33
12	.1052632	0	33
112	.0227273	.0227273	33
84	.0128205	.025641	33
139	.0588235	0	33
60	0	0	33
69	.05	.1	33
163	0	0	33
80	.0434783	0	33
15	.0625	0	33
116	.1	.2	33
144	.3	0	33
1	.028169	.0140845	33
20	0	0	33
41	0	.0208333	33
121	.04	.02	33
48	.0222222	.0222222	33
39	.0384615	.0192308	33
94	.075	.05	33
118	.0833333	0	33
87	.0416667	.0416667	33
107	0	.0487805	33
42	.1034483	.0344828	33
37	0	0	33
136	0	0	33
16	0	0	33
165	0	.0243902	33
23	.0508475	.0338983	33
134	.013245	.0331126	33
105	0	0	33
45	0	0	33
133	.0352941	0	33
131	0	0	33
145	.0408163	.0204082	33
24	.0175439	.0350877	33
85	0	.047619	33
122	.0909091	0	33
40	.015625	0	33
64	.0555556	0	33
35	.0869565	.0144928	33
58	.045977	.0229885	33
111	.0135135	.0540541	33
90	0	0	33
61	.0185185	.037037	33
135	.0074074	.0148148	33
161	0	.025	33
110	.0588235	0	34
162	.1428571	0	34
109	.05	0	34
92	0	0	34
135	.1	0	34
156	0	0	34
90	.0697674	.0232558	34
37	.0416667	0	34
88	.0909091	0	34
4	.1304348	0	34
111	.0769231	0	34
164	.0714286	0	34
82	.0833333	0	34
97	.0434783	0	34
85	.0526316	.0526316	34
118	0	.05	35
70	0	0	35
48	.0769231	0	35
54	.047619	0	35
121	.0833333	.0833333	35
129	0	0	35
107	.08	.04	35
35	0	0	35
57	0	0	35
65	0	.0833333	35
96	.04	0	35
58	.0408163	0	35
115	0	0	35
136	.030303	0	36
134	.25	0	36
130	.0967742	.0322581	36
142	.05	0	36
129	0	0	36
131	.1153846	0	36
140	0	0	36
164	0	.0909091	36
82	0	.03125	36
151	0	.0588235	36
93	0	0	36
152	0	.0555556	36
89	.125	0	36
34	.2857143	0	36
58	.0454545	0	36
128	.025	.025	36
112	.0769231	0	36
40	.0909091	0	36
41	.0625	0	36
115	0	0	36
110	.1428571	0	36
62	.1428571	.0714286	37
57	0	0	37
64	.0769231	0	37
35	0	.0625	37
63	.08	.04	37
34	.0526316	0	37
56	.1428571	0	37
106	.0344828	.0689655	37
39	0	.1666667	38
89	.2	0	38
83	0	.1666667	38
54	.0588235	0	38
45	0	0	38
88	0	0	38
21	0	.0384615	38
19	0	0	38
90	0	.0697674	38
69	.0123457	.0555556	38
67	.0952381	.0952381	38
166	.1153846	.0384615	39
161	0	0	39
138	.1111111	0	39
22	.1153846	0	39
79	.125	0	39
67	.1304348	0	39
165	.1555556	.0222222	39
116	.047619	0	39
16	.1052632	0	39
118	.04	.04	39
94	.0434783	0	39
141	.1212121	0	39
70	.1034483	0	39
68	.0666667	0	39
110	.2	0	39
113	.0454545	0	39
40	.0384615	0	39
14	.2307692	0	39
66	0	0	39
154	0	0	39
151	.0666667	0	39
119	0	.0625	39
115	.09375	.03125	39
46	.1	.025	39
64	.25	0	39
167	.0869565	0	39
145	.1	0	39
43	.0333333	0	39
45	0	0	39
102	.3333333	0	39
54	.0487805	0	39
23	.1052632	0	39
33	.1578947	0	39
112	.1666667	0	39
126	.0769231	.0384615	39
157	.2	0	39
136	0	0	39
134	0	0	39
8	0	0	39
137	.2666667	0	39
69	.1	0	39
107	0	.0909091	40
45	.0526316	0	40
136	.037037	0	40
24	.04	0	40
55	.0909091	0	40
117	0	0	40
44	0	0	40
33	.0588235	0	40
131	.2	0	41
86	0	.125	41
139	.097561	.0487805	41
60	.1777778	.0222222	41
89	0	0	41
108	0	0	41
88	.2	0	41
133	.1111111	0	41
142	.0740741	0	41
61	.1	0	41
15	.2631579	0	41
43	.1666667	0	41
167	.15625	0	41
113	.131579	.0263158	41
161	.05	0	41
47	.12	.04	41
84	.3	0	42
165	.4	0	42
56	.047619	0	42
107	.125	0	42
69	0	0	42
37	.375	0	42
48	.0769231	.0384615	42
145	.1428571	0	42
60	.1363636	0	42
11	.137931	0	42
157	.05	0	42
49	.0952381	0	42
59	.1041667	.0208333	42
73	.1304348	0	42
111	.0666667	0	42
39	.0769231	0	42
154	.0416667	0	42
120	.1	0	42
19	.2857143	0	42
134	.0588235	0	42
129	.1212121	0	42
88	.125	0	42
5	.1666667	0	42
72	.1818182	.030303	42
95	.0204082	0	42
47	0	0	42
13	.0571429	0	42
87	.0909091	.0454545	42
105	.08	0	42
142	.3333333	.3333333	42
91	.125	0	42
85	.125	0	42
81	.0909091	0	42
116	.0833333	0	42
14	0	0	42
159	0	0	42
156	.0769231	0	42
71	0	0	42
67	.0833333	0	42
46	.106383	.0212766	42
41	.0851064	.0425532	42
164	.1538462	0	42
133	.1304348	0	42
22	.137931	0	42
135	0	0	42
162	.0322581	0	42
96	.0606061	0	42
70	0	.1428571	42
121	.0434783	0	42
103	.0588235	0	42
63	0	.0285714	42
9	.1	0	42
12	0	.0363636	43
88	.0294118	.0294118	43
15	0	0	43
133	.05	0	43
57	0	.0555556	43
49	0	.1	43
44	.0294118	0	43
33	.0307692	0	43
2	.0588235	0	43
71	0	0	43
114	.125	0	43
73	0	0	43
38	.1578947	0	43
48	0	0	43
94	.015873	.031746	43
63	.030303	0	43
34	.0769231	0	43
1	0	0	43
108	0	0	43
43	.1538462	0	43
80	.05	.025	43
86	.037037	0	43
120	0	0	43
21	0	.0833333	43
167	.037037	0	43
56	.0769231	0	43
157	0	.0144928	44
105	0	0	44
156	.0526316	.1052632	44
12	0	.0263158	44
158	0	0	44
90	.0416667	.0833333	44
80	0	0	44
146	.1	0	44
82	.0175439	.0350877	44
42	.0434783	.0144928	44
132	.025641	0	44
147	.0909091	0	44
163	.0869565	0	44
95	0	.0526316	44
112	0	0	44
20	0	0	45
60	0	0	45
82	.16	0	45
35	0	.0769231	45
41	.0416667	0	45
166	.0222222	0	45
135	.0294118	0	45
8	0	.0434783	45
19	0	0	45
79	0	0	45
56	0	0	45
134	0	.0416667	45
132	.0217391	.0217391	45
40	.0833333	0	45
133	0	.0555556	45
61	0	.025	45
32	.047619	0	45
117	.0727273	.0181818	45
34	.1052632	0	45
92	0	0	45
140	.0333333	0	45
12	0	0	45
161	0	0	45
31	0	0	45
129	0	.0322581	45
66	0	0	45
22	.0153846	.0153846	45
106	.0434783	0	45
118	.0322581	0	45
167	0	0	45
85	0	0	45
39	0	0	45
58	0	0	45
83	0	.125	45
95	.0123457	0	45
16	0	.1111111	45
109	0	0	45
128	.0857143	0	45
81	.0227273	.0454545	45
136	0	0	45
138	0	0	45
71	0	.0217391	45
165	.0307692	0	45
33	0	.0588235	45
69	0	.125	45
112	0	0	45
91	0	.0434783	46
87	.0724638	.0289855	46
25	.0666667	0	46
65	.0416667	0	46
44	.05	0	46
39	.0491803	0	46
119	0	0	46
136	.0561798	0	46
114	.0208333	.0208333	46
166	.1111111	0	46
47	.1052632	0	46
46	0	0	46
40	.0337079	.011236	46
90	.0789474	.0789474	46
134	.025641	0	46
135	.0408163	0	46
71	.125	0	46
89	.046875	.015625	46
43	.0666667	.0666667	46
111	.0327869	0	46
66	.125	0	46
75	.0333333	0	46
137	.1333333	0	46
70	.0208333	0	46
115	.1111111	0	46
88	.0326087	0	46
63	.0555556	.0277778	46
118	.0740741	0	46
117	.0649351	.012987	46
64	.0461538	.0153846	46
76	.0833333	0	46
23	0	0	46
94	0	0	46
67	.1052632	0	46
69	0	0	46
92	.0769231	.0192308	46
125	0	0	46
112	0	0	46
5	.05	.05	46
141	.0454545	0	46
138	.047619	0	46
74	.0540541	0	46
135	.0769231	0	47
56	.0606061	.030303	47
33	.0833333	0	47
111	0	0	47
91	.0285714	.0285714	47
60	0	0	47
117	.125	0	47
163	.25	0	47
157	0	0	47
52	.0740741	0	47
94	.2105263	0	47
63	.2857143	0	47
57	.1428571	0	47
134	0	.0384615	47
13	.05	.05	47
84	0	.1428571	47
92	0	.0833333	47
66	.1176471	.1176471	47
147	0	0	47
25	0	0	47
26	.0192308	0	48
38	.0344828	0	48
30	0	0	48
1	.1052632	.0526316	48
18	.025	.1	48
160	0	.125	48
41	.0263158	0	48
58	0	0	48
120	0	.0869565	48
15	.0833333	.0833333	48
62	0	.0625	48
70	0	0	48
27	.0952381	0	48
109	.0606061	0	48
22	0	.1052632	48
163	.25	0	48
45	.0208333	.0416667	48
88	.0238095	0	48
2	.2	0	48
81	0	0	48
44	.0526316	.0175439	48
76	0	.0555556	48
133	.125	.25	48
155	.030303	0	48
118	0	0	48
24	0	.1176471	48
72	0	.125	48
108	.0740741	0	48
13	0	0	49
3	0	0	49
22	.2	0	49
71	0	0	49
166	.2857143	0	49
60	0	0	49
26	0	0	49
132	.1	0	49
49	.0625	0	49
62	0	0	49
133	.1428571	0	49
150	0	.0526316	50
12	.0824742	.0103093	50
2	.0172414	.0517241	50
1	.0446429	.0089286	50
86	.0833333	.25	50
19	.0625	0	50
162	.08	.04	50
165	0	0	50
96	.0519481	.0064935	50
13	.0333333	0	50
136	.0618557	0	50
141	.0126582	.0126582	50
159	.08	0	50
16	.0357143	.1785714	50
18	0	0	50
139	.0625	.03125	50
142	.0416667	.0277778	50
156	.0540541	0	50
164	.025	.0125	50
15	.0322581	.0806452	50
127	0	.25	50
97	.057971	0	50
43	0	0	50
23	.045045	.036036	50
17	0	0	50
36	0	0	50
98	0	.0263158	50
37	0	0	50
137	.1686747	0	50
106	.0344828	.045977	50
155	0	.0434783	50
117	0	0	50
70	.0212766	.0638298	50
163	.078125	.015625	50
166	.025641	0	50
111	.0645161	0	50
20	.1025641	0	50
24	.0227273	.0454545	50
22	0	.04	50
79	0	0	50
87	.0483871	0	50
3	0	0	50
14	.0285714	0	50
40	.1029412	.0147059	51
94	0	0	51
115	.0714286	0	51
153	.0434783	.0434783	51
133	.0588235	0	51
130	.05	.025	51
131	.045977	0	51
38	.0666667	0	51
135	0	.08	51
88	.0444444	.0222222	51
84	.0194175	.0097087	51
165	.0588235	.0588235	51
34	.0943396	.0188679	51
119	.0540541	.027027	51
59	.0416667	0	51
150	.0555556	0	51
110	0	0	51
92	.0666667	0	51
63	.0683761	.017094	51
118	.1219512	.0487805	51
158	.0571429	.0285714	51
14	0	.0555556	51
141	.0416667	0	51
127	.0810811	0	51
89	.0344828	.0344828	51
35	.0185185	.0185185	51
154	.0625	.025	51
22	.0576923	0	51
112	.0443038	.0253165	51
103	.1428571	0	51
134	.0151515	.0227273	51
139	0	.125	51
155	.0416667	.0833333	51
136	.0434783	0	51
17	.0571429	0	51
60	0	0	51
2	.1875	.0625	51
143	.0232558	.0697674	51
31	.125	.0625	51
152	.0384615	.0192308	51
138	.2	0	51
9	.0833333	0	51
28	.5	0	51
13	0	.0526316	51
104	.0555556	0	51
10	.0857143	0	51
39	.0241935	.0403226	51
29	.0666667	.0666667	51
163	0	0	51
8	0	0	51
80	.025	.075	51
45	.0526316	.0526316	51
106	.0930233	.0465116	51
159	.1304348	.0869565	51
70	.0416667	0	51
107	0	.0275229	51
117	.0322581	.016129	51
32	.0125	.0125	51
62	.0754717	.0188679	51
41	.0555556	.0138889	51
151	.0740741	.037037	51
93	.0333333	0	51
18	.0344828	0	51
19	0	.1538462	51
69	.0909091	0	51
146	.05	0	51
37	.040404	.010101	51
111	0	.0384615	51
83	.0571429	.0285714	51
137	.0392157	0	51
79	.0735294	0	51
113	.05	.0083333	51
109	.1666667	0	51
64	.011236	.0337079	51
47	.0634921	.015873	51
66	.04	0	51
105	.125	0	51
42	.0394737	.0131579	51
44	.0784314	.0392157	51
56	.0810811	0	51
58	.03125	.015625	51
33	.0291262	.0291262	51
6	.25	0	51
87	.0840336	0	51
132	.0333333	.0166667	51
82	.1666667	0	51
